name, sec_per_longdegree, semiminorA, meanmotion, semimajorA, eccentricity
ARC-1, 16.259761487597924, 7018.354223035483, 0.00107340396925599, 7020.0, 0.0217
ArSat 1, 239.28792049474504, 42157.49914309434, 7.293846042816265e-05, 42157.5, 0.000202
ArSat 2, 239.34752145447132, 42164.49933296967, 7.292029770721173e-05, 42164.5, 0.000178
Artemis , 239.2921775420676, 42157.996963802725, 7.293716284091653e-05, 42158.0, 0.00037999999999999997
AsiaSat-3S, 239.28366347266734, 42156.999573024645, 7.293975805388373e-05, 42157.0, 0.00014199999999999998
AsiaSat-4, 239.28792049474504, 42157.49992587321, 7.293846042816265e-05, 42157.5, 5.93e-05
AsiaSat-5, 239.28792049474504, 42157.49914309434, 7.293846042816265e-05, 42157.5, 0.000202
AsiaSat-6, 239.3006917124465, 42158.9997035034, 7.293456778184279e-05, 42159.0, 0.00011899999999999999
AsiaSat-7, 239.29643461463482, 42158.49964123486, 7.293586529214378e-05, 42158.5, 0.00013000000000000002
AsiaSat-8, 239.2921775420676, 42157.99957303477, 7.293716284091653e-05, 42158.0, 0.00014199999999999998
AsiaStar, 239.2921775420676, 42157.99767541148, 7.293716284091653e-05, 42158.0, 0.000332
ASNARO 1, 15.767193632020645, 6877.499981824791, 0.0011069371587153248, 6877.5, 7.269999999999999e-05
Astra 1D, 239.27940647583463, 42156.4989295838, 7.294105571808137e-05, 42156.5, 0.000225
Astra 1F, 239.29643461463482, 42158.49892963458, 7.293586529214378e-05, 42158.5, 0.000225
Astra 1G, 239.27940647583463, 42156.499641217844, 7.294105571808137e-05, 42156.5, 0.00013000000000000002
Astra 1H, 239.27514950424703, 42155.99903928265, 7.294235342075716e-05, 42156.0, 0.000213
Astra 1KR, 239.28792049474504, 42157.49501571459, 7.293846042816265e-05, 42157.5, 0.00048600000000000005
Astra 1L, 239.27514950424703, 42155.997995540325, 7.294235342075716e-05, 42156.0, 0.000308
Astra 1M, 239.64134131639204, 42198.99317519317, 7.283089146500887e-05, 42199.0, 0.0005690000000000001
Astra 1N, 238.95594859473405, 42118.48746097134, 7.303979090114151e-05, 42118.5, 0.000772
Astra 2A, 239.28792049474504, 42157.49869240347, 7.293846042816265e-05, 42157.5, 0.00024900000000000004
Astra 2B, 239.28792049474504, 42157.49750637483, 7.293846042816265e-05, 42157.5, 0.000344
Astra 2C, 239.28366347266734, 42156.99615722164, 7.293975805388373e-05, 42157.0, 0.00042699999999999997
Astra 2D, 239.28366347266734, 42156.99696373071, 7.293975805388373e-05, 42157.0, 0.00037999999999999997
Astra 2E, 239.2921775420676, 42157.99957303477, 7.293716284091653e-05, 42158.0, 0.00014199999999999998
Astra 2F, 239.28366347266734, 42156.99903930544, 7.293975805388373e-05, 42157.0, 0.000213
Astra 2G, 239.2921775420676, 42157.99995255942, 7.293716284091653e-05, 42158.0, 4.74e-05
Astra 3A, 239.2921775420676, 42157.996572417906, 7.293716284091653e-05, 42158.0, 0.00040300000000000004
Astra 3B, 239.2921775420676, 42157.99571848738, 7.293716284091653e-05, 42158.0, 0.00045099999999999996
Astra 5B, 239.31772035613568, 42160.999893266286, 7.292937812532453e-05, 42161.0, 7.120000000000001e-05
Astrosat, 16.230238810730615, 7011.494847748232, 0.0010753564826417748, 7011.5, 0.00121
Athena-Fidus  , 239.28366347266734, 42156.9999525583, 7.293975805388373e-05, 42157.0, 4.74e-05
Athenoxat-1 , 15.885983118556883, 6911.994140622516, 0.0010986598934223713, 6912.0, 0.0013
Aurora  , 16.09154892644863, 6971.478035538806, 0.0010846247679274963, 6971.5, 0.00251
Azerspace/Africasat-1a, 239.28366347266734, 42156.999240932695, 7.293975805388373e-05, 42157.0, 0.00018999999999999998
Badr 4, 239.27940647583463, 42156.499641217844, 7.294105571808137e-05, 42156.5, 0.00013000000000000002
Badr 5, 239.9011951554466, 42229.49289300074, 7.27520032096307e-05, 42229.5, 0.00058
Badr 5A, 237.82074693194593, 41984.999035369765, 7.338843538716863e-05, 41985.0, 0.00021400000000000002
Badr 6, 239.28792049474504, 42157.49594081698, 7.293846042816265e-05, 42157.5, 0.000439
Badr 7, 239.33900672873094, 42163.49288187591, 7.292289192009983e-05, 42163.5, 0.0005809999999999999
BeeSat-1, 16.484368311941058, 7084.498570823484, 0.0010587783644278538, 7084.5, 0.0006349999999999999
BeeSat-2, 15.975701810805289, 6937.989622361798, 0.0010924898778555462, 6938.0, 0.00173
BeeSat-3, 15.977428820350953, 6938.486866745516, 0.001092371789991171, 6938.5, 0.00195
Beidou 2-12, 128.81895824834646, 27898.418342264496, 0.0001354869869875487, 27898.5, 0.00242
Beidou 2-13, 128.81895824834646, 27898.397839302528, 0.0001354869869875487, 27898.5, 0.00271
Beidou 2-14, 128.81203218759654, 27897.42543676746, 0.00013549427195221203, 27897.5, 0.00231
Beidou 2-15, 128.80510625097958, 27896.457839661292, 0.00013550155756973772, 27896.5, 0.0017399999999999998
Beidou 2-16, 239.2921775420676, 42157.99829213906, 7.293716284091653e-05, 42158.0, 0.000285
Beidou 3I-1S, 243.57468178760342, 42656.65697168497, 7.165478937241321e-05, 42659.5, 0.0115
Beidou 3I-2S, 239.22832448300437, 42150.14291790717, 7.295663069020591e-05, 42150.5, 0.00412
Beidou 3M-1S, 128.86744414913198, 27905.49623282123, 0.00013543601050817347, 27905.5, 0.0005200000000000001
Beidou 3M-2S, 128.87437120286552, 27906.496232956226, 0.0001354287307634617, 27906.5, 0.0005200000000000001
Beidou G1, 239.27940647583463, 42156.49636770115, 7.294105571808137e-05, 42156.5, 0.00041500000000000006
Beidou G3, 239.27940647583463, 42156.49843143996, 7.294105571808137e-05, 42156.5, 0.000273
Beidou G4, 239.28792049474504, 42157.49399572987, 7.293846042816265e-05, 42157.5, 0.000534
Beidou G5, 239.29643461463482, 42158.498431514374, 7.293586529214378e-05, 42158.5, 0.000273
Beidou IGSO-1, 239.24535141000985, 42152.35253221343, 7.295143841701019e-05, 42152.5, 0.00265
Beidou IGSO-2, 239.1219153416088, 42137.970335553655, 7.298909635701762e-05, 42138.0, 0.00119
Beidou IGSO-3, 247.81782466185902, 43139.744459141155, 7.042791431067503e-05, 43153.5, 0.0252
Beidou IGSO-4, 239.34752145447132, 42164.41331265028, 7.292029770721173e-05, 42164.5, 0.00203
Beidou ISGO-5, 239.28366347266734, 42156.92784110341, 7.293975805388373e-05, 42157.0, 0.00185
Beidou M1, 128.85012705780684, 27902.996971651628, 0.00013545421272353976, 27903.0, 0.000466
